,DateTime,OutcomeType,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,AgeOutcomeYear,AgeOutcomeMonth,AgeOutcomeWeek
13972,2015-09-15 11:27:00,4,1,2,1095,30,318,3,36,156
13973,2014-05-23 15:00:00,0,1,3,730,307,98,2,24,104
13974,2014-11-19 18:04:00,0,1,2,365,280,178,1,12,52
13975,2015-03-17 17:56:00,0,0,2,365,640,5,1,12,52
13976,2014-11-28 11:12:00,4,1,2,730,27,98,2,24,104
13977,2015-10-19 09:00:00,4,0,1,365,640,216,1,12,52
13978,2015-07-01 11:30:00,4,1,2,210,249,307,0,7,30
13979,2014-08-01 10:10:00,0,0,3,90,637,139,0,3,12
13980,2014-07-12 19:31:00,0,0,2,60,1251,205,0,2,8
13981,2014-12-05 17:41:00,3,1,2,365,365,274,1,12,52
13982,2014-06-30 10:46:00,4,0,0,30,1271,59,0,1,4
13983,2014-05-29 12:55:00,2,1,1,730,55,38,2,24,104
13984,2014-12-04 12:25:00,4,0,3,120,640,5,0,4,17
13985,2015-07-10 14:04:00,4,1,1,730,450,334,2,24,104
13986,2013-11-25 18:24:00,0,0,2,60,640,220,0,2,8
13987,2014-01-05 16:43:00,3,1,3,5110,847,5,14,170,730
13988,2014-05-31 18:44:00,0,1,2,60,307,276,0,2,8
13989,2014-08-18 19:01:00,0,1,3,150,449,36,0,5,21
13990,2014-04-17 14:30:00,4,0,0,21,640,5,0,0,3
13991,2016-02-14 18:07:00,3,1,3,730,847,307,2,24,104
13992,2016-01-29 16:50:00,0,1,2,60,248,165,0,2,8
13993,2015-06-26 19:29:00,0,0,2,30,637,104,0,1,4
13994,2014-02-03 15:56:00,3,1,3,4380,736,131,12,146,625
13995,2015-02-11 17:24:00,3,1,1,5475,962,31,15,182,782
13996,2015-02-07 11:18:00,3,1,2,1460,418,98,4,48,208
13997,2014-01-12 14:10:00,4,1,0,90,61,131,0,3,12
13998,2014-02-28 11:02:00,4,1,2,2555,1285,26,7,85,365
13999,2014-05-28 17:00:00,3,1,3,365,1255,34,1,12,52
14000,2014-12-30 11:20:00,3,1,2,1460,306,89,4,48,208
14001,2014-12-07 13:08:00,0,1,0,1825,962,318,5,60,260
14002,2014-12-26 11:32:00,0,1,3,365,1291,88,1,12,52
14003,2014-06-24 14:13:00,4,0,1,14,640,38,0,0,2
14004,2014-06-18 12:49:00,4,0,1,28,640,111,0,0,4
14005,2016-01-17 15:15:00,0,0,2,4380,640,38,12,146,625
14006,2014-04-03 14:16:00,2,1,1,1825,307,98,5,60,260
14007,2015-02-02 11:49:00,0,1,2,270,112,38,0,9,38
14008,2016-01-30 18:11:00,0,0,3,60,1271,262,0,2,8
14009,2014-04-19 13:15:00,2,0,0,7,640,296,0,0,1
14010,2015-05-06 16:25:00,3,1,2,1460,450,88,4,48,208
14011,2014-08-16 09:00:00,4,0,4,365,640,5,1,12,52
14012,2014-05-11 14:52:00,3,1,2,3650,696,114,10,121,521
14013,2014-07-12 12:24:00,0,0,3,60,640,104,0,2,8
14014,2015-10-25 19:05:00,0,1,2,730,1170,329,2,24,104
14015,2015-03-10 14:29:00,4,1,1,30,696,252,0,1,4
14016,2014-02-19 14:50:00,4,1,2,240,450,274,0,8,34
14017,2014-02-18 17:31:00,0,1,2,60,900,38,0,2,8
14018,2014-11-02 14:17:00,4,1,2,365,343,36,1,12,52
14019,2014-09-26 15:02:00,4,0,0,30,640,104,0,1,4
14020,2014-12-06 18:28:00,0,0,2,30,640,38,0,1,4
14021,2014-11-01 15:16:00,2,1,3,730,307,329,2,24,104
14022,2015-08-08 09:00:00,4,0,2,730,640,216,2,24,104
14023,2015-04-28 15:39:00,0,1,2,730,306,98,2,24,104
14024,2014-05-15 19:39:00,4,0,0,365,640,38,1,12,52
14025,2013-11-02 12:47:00,0,0,3,730,640,111,2,24,104
14026,2014-10-09 17:29:00,4,1,3,60,617,307,0,2,8
14027,2014-01-25 17:13:00,0,1,2,60,593,36,0,2,8
14028,2015-05-22 18:08:00,0,1,2,1825,438,5,5,60,260
14029,2014-06-29 17:48:00,0,1,2,90,695,25,0,3,12
14030,2015-02-11 16:40:00,4,1,1,365,450,38,1,12,52
14031,2015-06-04 13:29:00,3,0,3,2555,640,294,7,85,365
14032,2015-02-20 08:43:00,2,1,2,1095,847,150,3,36,156
14033,2016-02-15 14:45:00,0,0,3,365,640,104,1,12,52
14034,2015-01-08 12:39:00,3,1,0,14,1066,354,0,0,2
14035,2014-11-24 09:00:00,4,0,0,365,637,306,1,12,52
14036,2013-12-22 16:05:00,0,0,3,180,640,291,0,6,25
14037,2015-01-02 12:50:00,3,1,2,365,504,5,1,12,52
14038,2014-07-23 14:05:00,2,1,2,3285,616,248,9,109,469
14039,2013-11-02 18:50:00,0,1,2,365,74,130,1,12,52
14040,2014-12-10 14:38:00,3,1,2,1460,1066,185,4,48,208
14041,2014-03-02 16:03:00,2,1,2,1460,1066,336,4,48,208
14042,2015-07-06 17:52:00,4,1,0,180,77,130,0,6,25
14043,2014-06-06 12:28:00,4,1,2,1460,432,5,4,48,208
14044,2014-11-04 16:30:00,3,1,3,730,249,320,2,24,104
14045,2015-05-31 16:31:00,0,1,3,1460,847,38,4,48,208
14046,2014-09-03 13:23:00,0,1,3,730,450,165,2,24,104
14047,2015-09-06 17:04:00,0,0,2,30,640,68,0,1,4
14048,2013-12-21 14:03:00,0,1,3,2555,869,239,7,85,365
14049,2014-01-04 15:04:00,0,1,3,2555,802,318,7,85,365
14050,2015-09-26 11:42:00,1,0,1,90,1251,186,0,3,12
14051,2016-01-26 13:14:00,4,0,0,1095,637,139,3,36,156
14052,2015-01-14 16:33:00,2,1,2,1460,1066,79,4,48,208
14053,2015-01-17 09:00:00,4,0,1,1460,639,130,4,48,208
14054,2016-02-17 16:42:00,3,1,3,365,696,318,1,12,52
14055,2014-05-24 10:27:00,2,1,2,1095,1066,165,3,36,156
14056,2014-05-01 16:28:00,4,0,4,365,640,41,1,12,52
14057,2013-10-14 17:44:00,0,1,3,365,559,36,1,12,52
14058,2014-07-06 18:36:00,0,0,2,60,640,104,0,2,8
14059,2015-10-31 13:47:00,4,1,1,150,829,354,0,5,21
14060,2014-04-12 17:21:00,4,1,2,330,847,38,0,11,47
14061,2015-06-30 00:00:00,4,1,3,365,450,274,1,12,52
14062,2014-08-05 18:46:00,3,1,2,2555,450,88,7,85,365
14063,2015-05-21 12:39:00,3,1,3,4015,847,5,11,133,573
14064,2013-10-20 14:59:00,4,0,0,21,640,104,0,0,3
14065,2014-02-17 11:37:00,4,1,3,4380,167,307,12,146,625
14066,2015-08-21 16:16:00,4,1,2,365,322,38,1,12,52
14067,2016-01-24 12:34:00,0,1,2,90,559,36,0,3,12
14068,2015-02-28 00:00:00,4,0,0,60,632,291,0,2,8
14069,2015-02-17 13:32:00,2,0,1,730,640,111,2,24,104
14070,2014-02-23 18:27:00,0,1,2,365,1066,130,1,12,52
14071,2014-09-24 18:34:00,3,1,2,365,74,353,1,12,52
14072,2015-04-13 11:55:00,4,1,3,1460,1236,320,4,48,208
14073,2013-11-07 17:34:00,4,1,0,120,1277,176,0,4,17
14074,2015-11-14 15:42:00,3,1,2,730,1066,86,2,24,104
14075,2015-06-13 15:47:00,4,1,1,2,696,88,0,0,0
14076,2013-12-12 14:32:00,0,0,2,180,640,220,0,6,25
14077,2016-01-25 16:58:00,0,1,2,300,1235,289,0,10,42
14078,2014-06-03 17:15:00,0,1,3,90,1329,250,0,3,12
14079,2015-07-23 14:30:00,0,1,3,2190,307,89,6,73,312
14080,2014-06-10 19:09:00,3,1,2,1825,450,258,5,60,260
14081,2015-08-11 00:00:00,4,0,1,21,1250,205,0,0,3
14082,2015-05-25 12:50:00,4,0,4,14,640,68,0,0,2
14083,2015-06-11 17:18:00,0,1,2,1460,1196,25,4,48,208
14084,2015-04-06 17:29:00,0,1,2,730,936,89,2,24,104
14085,2015-05-10 16:08:00,4,1,3,2920,450,274,8,97,417
14086,2015-12-11 18:06:00,3,1,2,365,1066,98,1,12,52
14087,2015-12-29 15:02:00,3,1,3,1095,125,130,3,36,156
14088,2014-10-17 17:43:00,0,0,3,60,640,216,0,2,8
14089,2014-03-12 17:50:00,4,1,2,1825,479,114,5,60,260
14090,2015-05-04 13:35:00,2,1,0,1095,847,38,3,36,156
14091,2015-04-16 11:18:00,4,1,2,2190,1208,98,6,73,312
14092,2015-03-01 16:00:00,0,1,3,3650,450,25,10,121,521
14093,2014-10-04 12:33:00,0,0,2,30,640,216,0,1,4
14094,2014-08-24 18:29:00,3,0,2,730,640,220,2,24,104
14095,2013-10-20 17:51:00,0,1,3,120,1188,250,0,4,17
14096,2013-12-10 16:35:00,0,1,2,2190,365,274,6,73,312
14097,2014-10-05 09:00:00,4,0,4,365,640,111,1,12,52
14098,2015-08-24 16:10:00,3,1,0,3650,1174,320,10,121,521
14099,2014-12-16 16:19:00,0,0,3,60,640,111,0,2,8
14100,2015-06-18 15:50:00,0,0,2,60,640,38,0,2,8
14101,2014-05-19 12:36:00,4,1,2,730,890,150,2,24,104
14102,2014-11-29 17:59:00,4,1,2,1460,1066,250,4,48,208
14103,2014-09-16 18:18:00,4,1,3,365,357,344,1,12,52
14104,2015-02-13 17:49:00,3,1,3,730,518,38,2,24,104
14105,2014-12-02 17:52:00,0,1,2,60,176,36,0,2,8
14106,2016-02-06 17:56:00,0,1,2,30,962,166,0,1,4
14107,2013-12-14 17:05:00,0,0,3,150,640,5,0,5,21
14108,2015-05-17 19:03:00,0,0,2,2190,640,38,6,73,312
14109,2015-03-09 17:10:00,0,0,3,60,637,104,0,2,8
14110,2014-02-16 19:13:00,0,0,3,150,640,104,0,5,21
14111,2013-10-22 12:04:00,1,0,0,4,640,11,0,0,0
14112,2014-05-23 19:11:00,4,0,4,730,640,332,2,24,104
14113,2016-02-02 16:31:00,3,1,3,3650,383,307,10,121,521
14114,2014-12-23 13:04:00,0,1,3,2190,668,307,6,73,312
14115,2014-09-24 16:36:00,2,1,0,2920,74,238,8,97,417
14116,2013-10-16 17:39:00,0,1,3,90,1066,178,0,3,12
14117,2015-07-22 17:12:00,0,0,2,60,1251,186,0,2,8
14118,2015-01-19 16:58:00,0,1,3,730,1066,38,2,24,104
14119,2014-11-12 11:57:00,3,1,3,5475,74,48,15,182,782
14120,2013-12-23 18:42:00,0,1,2,60,696,26,0,2,8
14121,2014-06-03 15:58:00,0,1,2,60,847,5,0,2,8
14122,2015-01-29 18:20:00,3,1,3,2555,306,130,7,85,365
14123,2014-05-27 13:49:00,4,1,3,730,1066,289,2,24,104
14124,2014-09-03 13:32:00,3,1,2,1095,1066,84,3,36,156
14125,2015-05-27 18:07:00,0,0,3,30,640,111,0,1,4
14126,2015-03-25 18:58:00,3,1,2,150,847,38,0,5,21
14127,2013-11-09 16:24:00,0,0,3,60,640,104,0,2,8
14128,2015-03-23 13:37:00,4,0,2,730,640,5,2,24,104
14129,2015-09-22 18:48:00,3,1,2,730,1262,38,2,24,104
14130,2015-02-13 11:15:00,3,0,3,5110,640,343,14,170,730
14131,2014-12-13 13:26:00,0,0,2,120,640,220,0,4,17
14132,2015-09-11 18:10:00,0,1,2,240,1066,318,0,8,34
14133,2016-01-08 16:50:00,4,1,2,1460,450,187,4,48,208
14134,2015-05-26 11:53:00,4,1,2,730,1119,320,2,24,104
14135,2015-10-13 16:56:00,3,1,3,1825,167,307,5,60,260
14136,2014-10-31 14:25:00,4,0,2,60,640,5,0,2,8
14137,2014-12-12 16:39:00,3,1,2,1095,1066,38,3,36,156
14138,2016-02-12 17:58:00,3,1,0,60,360,276,0,2,8
14139,2013-12-22 18:14:00,0,0,3,120,640,5,0,4,17
14140,2014-09-24 18:31:00,0,1,3,60,696,114,0,2,8
14141,2014-05-28 16:17:00,3,1,2,3650,1146,258,10,121,521
14142,2015-04-14 18:35:00,4,1,2,210,847,165,0,7,30
14143,2016-01-09 18:23:00,0,1,2,730,450,88,2,24,104
14144,2015-11-15 12:27:00,4,1,1,240,401,276,0,8,34
14145,2014-02-28 14:41:00,0,1,3,1095,450,38,3,36,156
14146,2016-01-17 13:27:00,0,0,3,90,640,291,0,3,12
14147,2015-05-26 13:28:00,0,1,3,730,74,329,2,24,104
14148,2015-12-12 17:50:00,0,0,2,120,640,104,0,4,17
14149,2015-12-12 19:23:00,4,0,3,90,640,104,0,3,12
14150,2013-12-10 15:03:00,0,0,2,120,640,5,0,4,17
14151,2013-10-17 14:38:00,3,1,2,365,1066,86,1,12,52
14152,2015-05-06 13:08:00,4,0,1,14,640,216,0,0,2
14153,2015-11-27 13:51:00,4,1,0,90,1288,330,0,3,12
14154,2014-11-24 17:27:00,3,1,3,1825,847,358,5,60,260
14155,2014-07-30 17:51:00,0,1,2,365,764,329,1,12,52
14156,2014-03-01 17:24:00,0,1,2,1095,1376,84,3,36,156
14157,2015-06-04 14:14:00,3,1,2,2920,167,329,8,97,417
14158,2015-11-01 00:00:00,4,1,2,150,450,307,0,5,21
14159,2016-01-15 11:50:00,0,0,2,120,640,104,0,4,17
14160,2014-06-06 16:17:00,3,1,3,1095,1066,41,3,36,156
14161,2014-04-08 15:29:00,4,1,0,120,449,131,0,4,17
14162,2015-02-13 13:02:00,3,1,1,730,696,5,2,24,104
14163,2014-03-14 13:29:00,4,1,0,365,45,226,1,12,52
14164,2014-08-12 13:38:00,4,0,3,1095,640,291,3,36,156
14165,2014-08-24 14:14:00,0,0,3,2555,640,291,7,85,365
14166,2015-07-02 17:44:00,4,1,0,1095,1066,88,3,36,156
14167,2014-01-16 13:56:00,3,1,3,1095,439,278,3,36,156
14168,2015-06-23 07:29:00,0,0,2,60,640,224,0,2,8
14169,2015-03-21 14:20:00,0,0,2,365,640,168,1,12,52
14170,2015-02-03 18:04:00,3,1,3,330,847,329,0,11,47
14171,2015-07-12 09:00:00,4,0,0,730,637,291,2,24,104
14172,2015-10-28 17:15:00,0,0,2,3650,640,216,10,121,521
14173,2014-12-05 17:56:00,0,1,2,365,174,307,1,12,52
14174,2014-02-12 12:27:00,0,1,2,1825,983,204,5,60,260
14175,2014-01-21 09:25:00,4,1,1,2920,1235,329,8,97,417
14176,2015-11-07 14:20:00,0,1,3,3285,566,84,9,109,469
14177,2014-09-30 15:35:00,4,0,0,21,640,5,0,0,3
14178,2015-05-27 14:20:00,4,1,2,60,450,226,0,2,8
14179,2013-10-18 18:55:00,0,0,3,150,637,296,0,5,21
14180,2013-10-10 17:11:00,0,1,3,2555,450,307,7,85,365
14181,2014-03-08 16:37:00,4,1,3,60,478,88,0,2,8
14182,2015-06-15 14:34:00,0,1,2,1095,74,48,3,36,156
14183,2014-04-22 17:07:00,0,0,2,60,640,5,0,2,8
14184,2016-01-31 16:15:00,3,1,0,730,166,307,2,24,104
14185,2015-05-24 12:24:00,4,1,2,3285,847,358,9,109,469
14186,2014-04-26 12:02:00,4,0,0,14,640,139,0,0,2
14187,2014-09-07 15:14:00,0,1,3,1825,1090,259,5,60,260
14188,2015-11-25 15:00:00,3,1,2,1095,764,334,3,36,156
14189,2014-06-20 18:22:00,0,0,2,90,631,104,0,3,12
14190,2013-12-19 17:16:00,0,1,2,120,438,289,0,4,17
14191,2013-12-11 17:09:00,0,1,2,365,585,226,1,12,52
14192,2015-08-08 12:41:00,0,0,3,60,640,111,0,2,8
14193,2014-04-06 15:57:00,4,0,1,730,640,104,2,24,104
14194,2014-07-15 17:38:00,3,1,3,1095,847,38,3,36,156
14195,2015-08-15 18:43:00,0,0,2,60,640,41,0,2,8
14196,2015-04-12 13:41:00,4,0,4,1,640,104,0,0,0
14197,2015-04-26 13:51:00,0,1,2,240,822,88,0,8,34
14198,2015-03-24 14:57:00,3,1,2,2190,696,114,6,73,312
14199,2015-09-10 12:02:00,3,1,2,2920,75,130,8,97,417
14200,2014-07-13 11:19:00,4,1,0,150,764,318,0,5,21
14201,2015-04-21 19:25:00,0,1,3,730,862,5,2,24,104
14202,2013-10-02 18:40:00,0,1,2,60,696,289,0,2,8
14203,2013-10-05 14:52:00,0,0,3,60,640,139,0,2,8
14204,2015-05-03 12:36:00,4,1,1,30,450,10,0,1,4
14205,2014-08-31 16:18:00,3,1,2,2190,1066,130,6,73,312
14206,2016-01-08 00:00:00,4,0,2,1460,640,38,4,48,208
14207,2015-06-28 15:52:00,0,1,2,150,847,38,0,5,21
14208,2014-09-22 19:10:00,0,0,3,2555,632,139,7,85,365
14209,2016-02-15 17:05:00,0,1,2,365,211,318,1,12,52
14210,2014-09-24 19:01:00,0,1,2,30,847,38,0,1,4
14211,2014-09-29 10:44:00,2,0,3,730,1251,297,2,24,104
14212,2015-11-17 00:00:00,4,0,3,90,640,291,0,3,12
14213,2014-07-17 18:09:00,4,0,0,28,640,320,0,0,4
14214,2016-02-12 18:51:00,4,0,1,2190,640,216,6,73,312
14215,2013-11-09 18:50:00,0,0,2,60,640,68,0,2,8
14216,2015-07-09 13:49:00,0,1,2,180,543,250,0,6,25
14217,2015-09-06 16:32:00,3,1,1,150,1231,36,0,5,21
14218,2015-07-13 12:42:00,3,1,1,730,32,38,2,24,104
14219,2015-09-17 12:21:00,4,0,1,7,640,224,0,0,1
14220,2015-06-21 17:43:00,0,0,3,60,640,295,0,2,8
14221,2014-06-03 18:54:00,2,1,3,1825,1066,320,5,60,260
14222,2014-06-07 18:00:00,0,0,3,60,637,16,0,2,8
14223,2013-11-16 12:15:00,0,0,2,120,640,63,0,4,17
14224,2015-06-27 17:21:00,0,0,3,60,640,111,0,2,8
14225,2014-12-14 10:53:00,1,0,0,90,640,38,0,3,12
14226,2014-08-22 12:46:00,0,1,2,150,1066,130,0,5,21
14227,2015-06-26 11:02:00,3,1,2,730,695,252,2,24,104
14228,2015-02-20 18:52:00,0,1,3,1460,1368,114,4,48,208
14229,2015-06-26 07:24:00,0,0,3,60,640,291,0,2,8
14230,2014-10-22 17:48:00,0,1,3,240,847,5,0,8,34
14231,2015-12-19 17:51:00,0,1,3,730,1063,38,2,24,104
14232,2013-11-07 11:47:00,4,1,3,365,167,329,1,12,52
14233,2014-04-22 12:10:00,4,0,1,28,640,104,0,0,4
14234,2013-12-24 14:43:00,0,1,0,270,900,38,0,9,38
14235,2014-03-18 15:18:00,3,0,3,6570,640,216,18,219,938
14236,2015-11-23 13:28:00,4,0,0,30,640,296,0,1,4
14237,2014-10-10 15:07:00,4,0,3,270,640,296,0,9,38
14238,2015-05-26 16:10:00,0,1,2,365,1066,86,1,12,52
14239,2014-08-21 14:24:00,4,0,3,730,644,111,2,24,104
14240,2015-11-16 17:07:00,3,1,2,210,307,250,0,7,30
14241,2015-10-21 11:20:00,3,1,3,730,1305,194,2,24,104
14242,2015-08-18 09:00:00,4,0,1,150,640,168,0,5,21
14243,2016-01-26 11:49:00,3,1,1,1095,1066,165,3,36,156
14244,2014-02-15 18:52:00,3,1,2,730,1136,169,2,24,104
14245,2015-07-25 11:31:00,0,1,2,4745,450,25,13,158,677
14246,2014-07-16 16:23:00,0,0,1,60,640,38,0,2,8
14247,2015-05-11 09:58:00,2,0,4,365,640,5,1,12,52
14248,2015-08-18 17:07:00,3,1,3,1825,68,307,5,60,260
14249,2014-07-18 15:03:00,4,0,0,14,640,104,0,0,2
14250,2015-07-07 18:02:00,4,0,1,28,640,332,0,0,4
14251,2014-03-25 12:07:00,0,0,3,3650,640,104,10,121,521
14252,2014-06-20 13:25:00,4,0,3,365,674,342,1,12,52
14253,2014-02-03 14:56:00,4,0,2,1095,640,5,3,36,156
14254,2014-11-30 13:58:00,4,0,2,60,640,111,0,2,8
14255,2015-06-07 13:22:00,0,1,2,60,515,248,0,2,8
14256,2014-07-30 16:20:00,4,0,3,730,640,5,2,24,104
14257,2014-02-23 12:14:00,0,0,3,3650,1271,140,10,121,521
14258,2014-03-09 14:43:00,0,1,3,365,1329,250,1,12,52
14259,2015-10-20 17:12:00,4,0,1,14,640,220,0,0,2
14260,2015-08-27 18:22:00,4,1,2,365,450,36,1,12,52
14261,2015-01-26 14:50:00,3,1,2,730,980,28,2,24,104
14262,2015-10-26 09:00:00,4,0,0,120,640,104,0,4,17
14263,2016-01-20 19:24:00,0,1,2,150,1105,5,0,5,21
14264,2015-04-24 14:39:00,3,1,2,2555,1112,89,7,85,365
14265,2014-05-03 11:28:00,4,0,0,28,640,111,0,0,4
14266,2014-01-30 13:51:00,0,0,2,180,640,38,0,6,25
14267,2015-11-13 15:27:00,4,0,0,21,1251,186,0,0,3
14268,2014-01-16 16:49:00,3,1,3,1825,450,36,5,60,260
14269,2014-01-12 14:20:00,0,1,2,365,188,307,1,12,52
14270,2015-02-16 12:44:00,4,1,2,365,450,289,1,12,52
14271,2015-06-04 18:15:00,4,0,0,30,637,11,0,1,4
14272,2015-06-09 09:48:00,2,0,1,1095,640,38,3,36,156
14273,2013-11-17 17:17:00,4,1,0,60,1066,185,0,2,8
14274,2015-06-23 13:39:00,4,0,2,730,640,38,2,24,104
14275,2015-10-21 11:19:00,4,0,2,1825,640,168,5,60,260
14276,2014-04-20 16:21:00,3,1,3,3285,167,353,9,109,469
14277,2014-06-28 13:33:00,4,0,4,7,640,104,0,0,1
14278,2014-02-26 17:29:00,0,1,3,365,343,358,1,12,52
14279,2013-12-26 08:25:00,0,1,3,365,1066,38,1,12,52
14280,2015-01-23 12:09:00,4,1,2,365,1147,179,1,12,52
14281,2015-09-03 18:32:00,0,0,2,1825,640,104,5,60,260
14282,2013-10-24 16:51:00,4,1,0,300,1066,130,0,10,42
14283,2015-05-21 16:46:00,3,1,2,3650,339,344,10,121,521
14284,2015-11-06 18:47:00,0,0,2,60,640,104,0,2,8
14285,2015-08-15 17:50:00,0,1,3,120,847,250,0,4,17
14286,2016-02-20 18:19:00,0,0,3,210,640,111,0,7,30
14287,2013-10-19 15:35:00,4,0,0,60,640,139,0,2,8
14288,2015-07-17 12:22:00,0,1,3,60,266,38,0,2,8
14289,2014-10-07 16:23:00,4,0,3,1095,546,220,3,36,156
14290,2015-05-11 15:44:00,0,1,2,730,1070,88,2,24,104
14291,2015-03-02 15:10:00,4,1,3,365,73,74,1,12,52
14292,2015-08-06 17:46:00,0,0,2,90,640,167,0,3,12
14293,2015-08-02 09:00:00,4,0,0,730,640,111,2,24,104
14294,2013-10-25 14:33:00,4,1,3,365,365,289,1,12,52
14295,2013-10-06 17:21:00,0,1,2,60,68,354,0,2,8
14296,2015-11-03 18:43:00,0,1,3,180,847,38,0,6,25
14297,2015-07-06 18:26:00,3,1,2,730,980,318,2,24,104
14298,2014-03-09 15:40:00,3,0,2,1825,640,216,5,60,260
14299,2013-10-01 12:59:00,4,0,1,7,640,216,0,0,1
14300,2013-10-06 15:35:00,0,0,3,60,640,291,0,2,8
14301,2014-08-27 08:50:00,0,0,2,60,640,332,0,2,8
14302,2013-11-30 12:21:00,4,1,3,2190,1235,342,6,73,312
14303,2015-06-20 11:15:00,3,0,3,1460,1251,211,4,48,208
14304,2014-10-14 09:00:00,4,0,0,210,640,220,0,7,30
14305,2013-10-12 14:02:00,4,1,1,365,962,318,1,12,52
14306,2014-12-26 18:16:00,2,0,0,365,640,296,1,12,52
14307,2014-08-03 16:31:00,0,0,3,60,640,324,0,2,8
14308,2016-02-06 14:00:00,3,1,1,5475,847,248,15,182,782
14309,2015-12-13 13:22:00,3,1,1,270,1365,36,0,9,38
14310,2014-08-23 13:09:00,0,0,3,365,640,38,1,12,52
14311,2015-10-20 17:13:00,4,0,4,7,1251,205,0,0,1
14312,2014-07-08 09:00:00,4,0,0,365,632,11,1,12,52
14313,2014-10-06 16:43:00,4,0,2,365,640,216,1,12,52
14314,2015-05-04 15:32:00,4,1,4,6,649,86,0,0,0
14315,2013-12-03 11:07:00,4,1,2,1825,846,136,5,60,260
14316,2014-06-10 16:35:00,4,1,3,1460,1149,329,4,48,208
14317,2015-10-17 09:00:00,4,0,0,730,632,291,2,24,104
14318,2014-03-25 14:14:00,0,1,2,365,450,38,1,12,52
14319,2016-02-15 00:00:00,4,1,0,14,847,320,0,0,2
14320,2015-08-24 17:59:00,3,1,3,1825,811,329,5,60,260
14321,2014-05-14 18:55:00,4,1,0,60,763,318,0,2,8
14322,2014-07-02 13:29:00,0,0,3,60,640,296,0,2,8
14323,2013-10-10 14:59:00,4,0,1,30,640,38,0,1,4
14324,2015-10-25 11:01:00,3,1,2,2920,1066,130,8,97,417
14325,2015-11-01 11:20:00,3,1,3,1095,450,274,3,36,156
14326,2015-01-28 12:50:00,3,1,3,300,1066,318,0,10,42
14327,2014-03-09 12:13:00,3,1,3,1095,450,329,3,36,156
14328,2015-10-11 12:31:00,3,1,1,365,1066,250,1,12,52
14329,2015-12-31 14:20:00,0,1,3,365,696,36,1,12,52
14330,2015-04-28 18:20:00,0,1,2,2190,658,38,6,73,312
14331,2015-04-27 09:00:00,4,0,4,365,640,104,1,12,52
14332,2014-09-08 17:53:00,0,1,3,1095,125,307,3,36,156
14333,2015-07-07 18:52:00,0,0,3,30,640,306,0,1,4
14334,2014-06-12 13:51:00,0,0,3,60,640,104,0,2,8
14335,2015-02-27 16:23:00,0,0,3,210,640,139,0,7,30
14336,2015-07-18 18:36:00,0,0,2,60,640,104,0,2,8
14337,2014-07-16 13:51:00,4,1,2,365,1170,307,1,12,52
14338,2014-02-09 13:54:00,0,1,2,2555,365,274,7,85,365
14339,2015-02-04 09:00:00,4,0,4,90,640,5,0,3,12
14340,2015-03-24 17:36:00,3,1,2,730,1066,185,2,24,104
14341,2014-03-02 11:59:00,4,1,1,365,1373,84,1,12,52
14342,2013-10-19 16:23:00,2,0,1,120,640,5,0,4,17
14343,2014-07-30 18:28:00,0,1,3,30,455,114,0,1,4
14344,2014-05-24 08:13:00,4,1,1,14,469,318,0,0,2
14345,2013-12-24 11:10:00,3,1,3,365,847,150,1,12,52
14346,2013-10-13 13:36:00,0,0,2,60,640,5,0,2,8
14347,2014-07-29 17:04:00,0,1,3,60,888,5,0,2,8
14348,2014-07-29 17:07:00,0,1,3,90,962,38,0,3,12
14349,2014-06-21 09:00:00,4,0,2,1095,640,104,3,36,156
14350,2014-09-24 15:33:00,4,0,0,14,640,111,0,0,2
14351,2014-07-14 12:26:00,0,0,2,730,640,216,2,24,104
14352,2013-10-15 17:25:00,3,1,2,730,1033,329,2,24,104
14353,2015-05-03 14:32:00,0,1,2,150,74,103,0,5,21
14354,2015-09-25 17:46:00,4,1,2,2190,1197,25,6,73,312
14355,2014-08-17 18:06:00,0,1,2,730,383,307,2,24,104
14356,2014-11-06 09:00:00,4,0,1,180,640,167,0,6,25
14357,2014-05-22 17:57:00,3,0,2,1825,640,38,5,60,260
14358,2015-03-03 16:58:00,0,1,3,60,847,38,0,2,8
14359,2015-07-19 15:15:00,4,0,4,28,640,104,0,0,4
14360,2014-04-01 18:47:00,4,0,1,1,640,195,0,0,0
14361,2014-06-19 14:35:00,4,0,2,730,632,13,2,24,104
14362,2015-08-19 11:26:00,0,0,3,60,640,104,0,2,8
14363,2015-08-01 00:00:00,0,0,1,60,640,111,0,2,8
14364,2015-05-14 19:26:00,3,1,2,60,1066,130,0,2,8
14365,2014-06-08 15:09:00,4,0,0,60,640,63,0,2,8
14366,2013-10-13 18:51:00,0,0,1,90,945,111,0,3,12
14367,2014-02-11 18:08:00,3,1,0,330,695,36,0,11,47
14368,2015-12-12 17:55:00,3,1,3,1825,280,132,5,60,260
14369,2014-07-12 12:06:00,0,0,3,90,640,104,0,3,12
14370,2015-02-14 17:51:00,3,1,3,5110,1316,137,14,170,730
14371,2015-01-30 09:00:00,4,0,1,150,640,220,0,5,21
14372,2014-03-26 12:39:00,4,1,0,90,514,5,0,3,12
14373,2014-08-11 18:55:00,0,1,3,365,847,5,1,12,52
14374,2014-05-05 15:17:00,4,1,2,300,694,36,0,10,42
